ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-74.7117,-27.6042,1,2022033,-74.7499,-27.6147,0,0,0
-74.7117,-27.6042,1,2022034,-74.76,-27.7057,0,0,0
-74.715,-27.6129,0,2022035,-74.77,-27.79,1,27,4
-74.7241,-27.6367,0,2022036,-74.7807,-27.8757,0,0,0
-74.7378,-27.6722,0,2022037,-74.7927,-27.9672,0,0,0
-74.7546,-27.7161,0,2022038,-74.8055,-28.0577,0,0,0
-74.7734,-27.7651,0,2022039,-74.8182,-28.1401,0,0,0
-74.7928,-27.8158,0,2022040,-74.8304,-28.2077,0,0,0
-74.8116,-27.8648,0,2022041,-74.8412,-28.2533,0,0,0
-74.8284,-27.9087,0,2022042,-74.85,-28.27,1,27,4
-74.8421,-27.9442,0,2022043,-74.8578,-28.2512,0,0,0
-74.8512,-27.968,0,2022044,-74.8657,-28.2026,0,0,0
-74.8545,-27.9767,1,2022045,-74.8732,-28.1362,0,0,0
-74.8377,-27.768,1,2022046,-74.8799,-28.0638,0,0,0
-74.8377,-27.768,1,2022047,-74.8852,-27.9974,0,0,0
-74.8992,-27.9734,1,2022048,-74.8887,-27.9488,0,0,0
-74.8992,-27.9734,1,2022049,-74.89,-27.93,1,27,4
-74.8506,-28.1671,1,2022050,-74.8867,-27.9383,0,0,0
-74.8506,-28.1671,1,2022051,-74.8781,-27.9597,0,0,0
-74.8506,-28.1671,1,2022052,-74.8664,-27.989,0,0,0
-74.8251,-28.4287,1,2022053,-74.8536,-28.021,0,0,0
-74.8619,-28.4894,1,2022054,-74.8419,-28.0503,0,0,0
-74.8636,-28.4653,0,2022055,-74.8333,-28.0717,0,0,0
-74.865,-28.3992,0,2022056,-74.83,-28.08,1,27,4
-74.8661,-28.3003,0,2022057,-74.8317,-28.0558,0,0,0
-74.867,-28.1782,0,2022058,-74.8359,-27.9925,0,0,0
-74.8678,-28.0421,0,2022059,-74.8418,-27.9046,0,0,0
-74.8683,-27.9012,0,2022060,-74.8482,-27.8061,0,0,0
-74.8687,-27.7651,0,2022061,-74.8541,-27.7114,0,0,0
-74.869,-27.643,0,2022062,-74.8583,-27.6346,0,0,0
-74.8692,-27.5441,0,2022063,-74.86,-27.59,1,27,4
-74.8693,-27.478,0,2022064,-74.855,-27.567,0,0,0
-74.8693,-27.4539,1,2022065,-74.8422,-27.546,0,0,0
-74.8693,-27.4539,1,2022066,-74.8246,-27.5274,0,0,0
-74.8249,-27.446,1,2022067,-74.8054,-27.5119,0,0,0
-74.8249,-27.446,1,2022068,-74.7878,-27.5001,0,0,0
-74.8203,-27.3931,1,2022069,-74.775,-27.4926,0,0,0
-74.8203,-27.3931,1,2022070,-74.77,-27.49,1,27,4
-74.8647,-27.481,1,2022071,-74.7736,-27.5049,0,0,0
-74.8647,-27.481,1,2022072,-74.7829,-27.5457,0,0,0
-74.8799,-27.6208,1,2022073,-74.7957,-27.6065,0,0,0
-74.9078,-27.7501,1,2022074,-74.81,-27.6812,0,0,0
