ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-73.789,-133.7244,0,2020103,-73.781,-133.746,0,0,0
-73.7795,-133.6932,1,2020104,-73.7785,-133.7416,0,0,0
-73.7795,-133.6932,1,2020105,-73.7756,-133.736,0,0,0
-73.7976,-133.909,1,2020106,-73.7724,-133.7298,0,0,0
-73.7168,-133.7801,1,2020107,-73.7694,-133.7232,0,0,0
-73.7168,-133.7801,0,2020108,-73.7667,-133.7167,1,19,5
-73.7168,-133.7801,1,2020109,-73.764,-133.7083,0,0,0
-73.7168,-133.7801,1,2020110,-73.761,-133.697,0,0,0
-73.7168,-133.7801,1,2020111,-73.7578,-133.6842,0,0,0
-73.7168,-133.7801,1,2020112,-73.7548,-133.6716,0,0,0
-73.7168,-133.7801,0,2020113,-73.7523,-133.6606,0,0,0
-73.7168,-133.7801,1,2020114,-73.7506,-133.6529,0,0,0
-73.7168,-133.7801,0,2020115,-73.75,-133.65,1,19,5
-73.7168,-133.7801,1,2020116,-73.7506,-133.6532,0,0,0
-73.7378,-133.7976,0,2020117,-73.7523,-133.6617,0,0,0
-73.7767,-133.83,0,2020118,-73.7548,-133.6735,0,0,0
-73.7977,-133.8475,1,2020119,-73.7578,-133.6867,0,0,0
-73.7977,-133.8475,1,2020120,-73.761,-133.6996,0,0,0
-73.7977,-133.8475,0,2020121,-73.764,-133.7102,0,0,0
-73.7977,-133.8475,1,2020122,-73.7667,-133.7167,1,19,5
-73.7977,-133.8475,1,2020123,-73.7694,-133.7201,0,0,0
-73.7977,-133.8475,1,2020124,-73.7724,-133.7229,0,0,0
-73.7977,-133.8475,1,2020125,-73.7756,-133.7252,0,0,0
-73.7977,-133.8475,0,2020126,-73.7785,-133.7272,0,0,0
-73.7977,-133.8475,0,2020127,-73.781,-133.7291,0,0,0
-73.7977,-133.8475,1,2020128,-73.7827,-133.7311,0,0,0
-73.7977,-133.8475,1,2020129,-73.7833,-133.7333,1,19,5
-73.7977,-133.8475,0,2020130,-73.7824,-133.736,0,0,0
-73.7977,-133.8475,0,2020131,-73.78,-133.739,0,0,0
-73.7977,-133.8475,0,2020132,-73.7768,-133.7422,0,0,0
-73.7977,-133.8475,0,2020133,-73.7732,-133.7452,0,0,0
-73.7977,-133.8475,0,2020134,-73.77,-133.7477,0,0,0
-73.7977,-133.8475,0,2020135,-73.7676,-133.7494,0,0,0
-73.7977,-133.8475,0,2020136,-73.7667,-133.75,1,19,5
-73.7977,-133.8475,0,2020137,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020138,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020139,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020140,-73.7667,-133.75,0,0,0
